customer_id,recency,frequency,monetary
8901,600,2,949.81000511
8902,352,8,3491.58007053
8903,226,3,2450.88000856
8904,328,4,2604.21005248
8905,132,7,4076.4500083000003
8906,356,5,3276.2500306800002
8907,354,2,576.67000964
8908,227,7,2409.61003868
8909,193,1,44.0
8910,256,4,1969.83002476
8911,410,5,1977.14002033
8912,139,6,2517.37003704
8913,429,4,1476.96001436
8914,165,6,2483.67000964
8915,249,7,3959.07003389
8916,687,3,1253.87002944
8917,152,8,5446.98003416
8918,655,4,1703.67000961
8919,343,8,4251.86005022
8920,195,8,5120.19002539
8921,324,6,2460.82002634
8922,404,2,1246.8600311999999
8923,390,2,577.1300048
8924,489,4,2169.8000145
8925,242,3,1687.11002734
8926,228,5,2918.3000411
8927,474,7,2890.41002668
8928,504,3,410.29999928
8929,127,9,4221.64003361
8930,237,11,4700.2100069299995
8931,584,1,858.45001986
8932,185,7,3631.46002968
8933,173,4,2942.40999617
8934,504,4,1657.91002285
8935,302,6,3437.72009476
8936,333,5,3544.2100411
8937,168,2,333.5400085
8938,366,5,3594.04999547
8939,212,5,1416.07003028
8940,222,3,1420.10001754
8941,148,6,2809.40003689
8942,572,7,3867.84006126
8943,468,2,928.19001767
8944,159,7,2910.20005036
8945,614,3,1547.4000091999999
8946,397,2,1494.55001828
8947,563,2,1190.06001275
8948,211,8,4406.68009558
8949,158,5,4323.96007736
8950,216,6,3280.59002699
8951,241,3,1440.33999256
8952,126,4,1251.60002902
8953,463,7,2997.34001943
8954,209,8,4830.48005686
8955,414,3,1543.56002808
8956,142,2,1869.35003286
8957,197,5,2810.74001888
8958,168,3,1545.92999276
8959,410,4,2848.54003512
8960,227,4,2730.60003666
8961,898,4,2611.89004131
8962,183,6,3753.33003614
8963,184,8,3931.95003705
8964,258,9,6019.86012658
8965,181,5,3368.37001817
8966,529,2,1003.68999482
8967,198,6,2213.6800118
8968,166,2,1148.5800172
8969,288,6,3036.94002335
8970,509,1,337.01999664
8971,385,8,5469.83004781
8972,199,5,3577.39002996
8973,436,1,1269.12003331
8974,471,8,4740.68006906
8975,259,5,3447.45007713
8976,161,4,3524.4600526
8977,363,4,2732.30003937
8978,229,7,3018.41002838
8979,271,4,2155.5199948599998
8980,288,1,293.980011
8981,170,9,4656.93001546
8982,425,2,481.15000158
8983,177,4,2448.00004586
8984,160,6,2175.21003346
8985,204,1,391.980011
8986,330,8,4606.59004988
8987,268,8,4260.7700823899995
8988,236,7,3608.9300271800003
8989,287,6,4258.21003728
8990,262,5,2849.8199957799998
8991,231,5,3473.5100327
8992,260,3,1528.25999834
8993,222,7,3551.95002556
8994,149,6,2689.60003283
8995,242,8,4864.0400697
8996,700,2,250.9299927
8997,509,6,2044.4900455299999
8998,288,5,2970.08002851
8999,408,6,4165.04006195
9000,210,6,3407.99003399
9001,124,6,3586.34004022
9002,152,6,4458.7700692299995
9003,192,6,4674.99003996
9004,128,4,2207.04003144
9005,464,4,3546.7700844299998
9006,510,5,1143.9400178
9007,340,3,1694.41001886
9008,171,4,1856.930008
9009,133,6,4310.94003313
9010,228,3,2195.22005073
9011,144,7,3082.73005293
9012,131,7,3277.50005356
9013,277,4,2523.77003868
9014,505,3,900.39998243
9015,133,3,897.14998616
9016,148,2,764.4300079
9017,140,7,3722.42005924
9018,321,7,5142.470066039999
9019,156,6,3729.2500344
9020,428,5,2153.66001124
9021,986,1,327.3800049
9022,303,3,1914.1100158699999
9023,219,6,2744.01002696
9024,884,1,485.9599914
9025,649,1,130.4499969
9026,853,3,1747.03001797
9027,383,2,510.7500076
9028,337,5,3741.19004053
9029,159,3,1685.8300094
9030,374,6,2047.48002252
9031,198,6,2997.0800609
9032,487,6,2222.48001849
9033,967,2,1484.93003081
9034,170,3,1881.75001522
9035,290,4,1975.7099818
9036,288,4,2005.30001833
9037,122,6,2255.40002824
9038,125,5,3281.13004318
9039,537,6,4561.77002912
9040,289,4,2917.26004028
9041,234,3,655.0500107199999
9042,205,4,1882.50000002
9043,241,5,1993.69002528
9044,810,3,1370.24000542
9045,273,3,1867.9700317
9046,258,3,1516.71002958
9047,126,7,3909.14005266
9048,143,6,3122.71003725
9049,198,4,2219.94001956
9050,327,3,1724.43003075
9051,139,4,1222.30002593
9052,480,3,2235.7600327
9053,295,9,5079.60005202
9054,1019,1,701.45001986
9055,458,6,2587.8700104
9056,169,7,3769.81005112
9057,484,5,3069.12002559
9058,145,7,4131.94003281
9059,443,3,1487.2500381
9061,183,6,2867.36005783
9062,219,5,2340.32002636
9063,774,4,1997.74000913
9064,270,4,1853.13999952
9065,319,4,3061.22003932
9066,525,3,674.42001348
9067,252,1,673.9600067
9068,341,5,3067.4900436
9069,520,5,2293.19002538
9070,346,7,2715.29005036
9071,374,5,2480.52001956
9072,131,4,2038.4100035000001
9073,168,9,6045.68006513
9074,440,6,4375.24006283
9075,274,3,1895.81997681
9076,153,4,1875.9600257099999
9077,409,7,5002.72004328
9078,412,5,1603.42000956
9079,480,3,1725.21001153
9080,211,7,3660.61004627
9081,191,2,1582.570015
9082,391,3,2021.94001778
9083,247,5,2954.70006563
9084,232,4,2560.40004743
9085,252,5,2410.80001822
9086,184,5,2638.93999865
9087,303,6,2213.08002091
9088,412,4,1639.03001027
9089,448,8,3572.17006885
9090,162,4,1407.59002305
9091,168,4,2039.36000436
9092,693,4,2579.83003625
9093,314,5,3918.13004881
9094,126,3,1689.4600144
9095,451,5,2506.65003573
9096,239,7,4005.5000762199998
9097,467,3,2306.34005748
9098,229,6,3087.39003567
9099,144,2,1071.85000609
9100,124,5,3227.34000778
9101,545,1,217.79999537999998
9102,299,2,1139.36001584
9103,173,8,4650.24003613
9104,253,4,3714.81004339
9105,460,4,1797.3500251799999
9106,149,8,3412.59004208
9107,132,11,5495.6800329
9108,551,4,1646.57000827
9109,857,1,439.8999939
9110,267,3,1440.5799979600001
9111,528,4,2537.16001512
9112,321,5,3439.91002263
9113,236,3,1873.83999249
9114,195,3,2160.58002467
9115,300,5,2165.08003245
9116,721,3,2372.49003224
9117,234,6,3400.86000445
9118,547,3,1955.93000792
9119,195,7,5087.46003362
9120,229,4,3416.43001944
9121,398,3,1864.24003602
9122,305,3,1496.22000509
9123,1108,2,712.10999678
9124,270,5,2505.20999537
9125,204,6,3243.67003064
9126,668,6,4213.65006256
9127,124,5,2823.8299942
9128,164,4,2099.96003333
9129,553,5,2610.00002287
9130,374,4,1823.0800247
9131,260,5,1669.98004151
9132,232,5,2847.58002095
9133,259,5,1925.23002243
9134,179,4,1668.16999815
9135,170,5,3633.6700897
9136,325,7,3428.24005138
9137,757,5,1821.97998806
9138,542,2,1124.9300156
9139,133,4,1278.53998952
9140,359,3,1205.65002055
9141,124,8,3598.60004408
9142,201,5,2169.89001853
9143,148,4,1915.07005887
9144,308,4,1566.1400070099999
9145,187,8,3523.3300210400002
9146,702,3,2075.94001969
9147,430,3,2122.5600203999998
9148,746,2,1417.53000638
9149,531,3,1387.66001514
9150,422,3,2054.62005236
9151,656,5,3019.67005553
9152,186,3,1868.08003044
9153,173,7,5356.53004866
9154,131,6,4208.89000708
9155,582,5,2984.38002776
9156,815,2,251.21999737
9157,219,3,1149.2599945
9158,466,3,2287.22000885
9159,504,6,3177.81000141
9160,140,7,3598.25002691
9161,151,8,4925.39003372
9162,330,7,4258.64005676
9163,243,6,2554.07003785
9164,550,4,1091.38000873
9165,139,4,1195.48002627
9166,190,1,953.36999516
9167,253,4,3805.21001054
9168,175,5,4043.29005243
9169,194,3,2011.23998644
9170,310,1,772.9599991
9171,173,5,3146.11003119
9172,290,4,2762.4900436899998
9173,454,3,1206.68999468
9174,169,5,2809.51003651
9175,147,5,2175.78000651
9176,222,5,3874.98005282
9177,362,4,1836.50004381
9178,130,5,2282.59001172
9179,246,5,3298.90003576
9180,165,3,2320.56005848
9181,133,6,4055.010048
9182,348,9,2961.16001138
9183,495,3,1650.66000735
9184,144,5,1790.38001262
9185,647,2,1583.31003196
9186,412,8,3722.15005503
9187,300,4,2719.73001871
9188,619,3,1497.13004304
9189,225,3,1328.28002934
9190,180,6,3508.57006262
9191,358,8,4378.2100107
9192,356,1,773.9400177
9193,165,4,2609.08000953
9194,235,3,1864.10003281
9195,350,8,4173.8000355
9196,182,4,1952.03002932
9197,404,9,4495.14003173
9198,280,6,3711.08007051
9199,529,3,1745.57001499
9200,254,8,3397.13001245
9201,300,6,2283.44002534
9202,494,3,1581.63003158
9203,885,3,464.83000183
9204,249,6,3187.61001965
9205,183,6,2699.21002206
9206,173,5,2626.56001479
9207,531,3,2061.6600152299998
9208,142,5,2003.35002899
9209,161,5,2941.22003558
9210,479,3,1015.320015
9211,124,2,1678.3900299
9212,313,3,1232.3800354
9213,139,7,5343.13009832
9214,244,5,2814.81004713
9215,132,3,1993.9899979000002
9216,177,6,3148.71008305
9217,182,3,1631.02002731
9218,152,3,1119.7999993399999
9219,588,1,491.87001039999996
9220,134,6,1768.35000813
9221,176,3,780.65000916
9222,193,8,3542.73003022
9223,196,6,2880.0100364
9224,392,4,1877.18001561
9225,401,3,2286.6899795
9226,290,4,2460.7200279099998
9227,145,4,2923.9200363
9228,323,2,1050.4100342
9229,145,4,2911.26004419
9230,419,5,3111.510029
9231,264,6,2944.27001379
9232,998,1,411.97000886
9233,171,9,3725.52001578
9234,156,6,3301.77004637
9235,445,5,2694.48004134
9236,320,7,3021.42000956
9237,309,8,3632.14005287
9238,210,7,3553.07003782
9239,297,2,730.60000224
9240,207,5,2832.31005483
9241,279,5,1838.04002382
9242,238,2,743.9100037000001
9243,683,6,2835.59003831
9244,448,5,3701.78002912
9245,126,7,4054.30008688
9246,173,4,3090.04005054
9247,557,5,2331.7900353200002
9248,393,6,4679.92003243
9249,690,6,3049.71006394
9250,780,4,2462.92004771
9251,205,6,2405.72005089
9252,227,5,2683.44002149
9253,543,6,2921.85004054
9254,351,2,826.55999002
9255,336,3,2464.88002
9256,167,4,2651.0700456
9257,172,4,2478.75003428
9258,330,7,3493.11006373
9259,831,3,2284.28003701
9260,200,9,4559.91005694
9261,595,2,1423.59000783
9262,598,3,1246.5100288499998
9263,406,5,2914.10002144
9264,194,8,3059.91998292
9265,171,5,3516.18005775
9266,541,3,1108.7800141
9267,174,5,2545.61003498
9268,200,5,2014.4300193
9269,243,2,635.4600143600001
9270,152,3,2060.9700471
9271,344,8,7012.68010712
9272,378,3,1511.8799915900001
9273,188,8,4504.14999029
9274,563,3,1431.38999548
9275,212,5,1725.01001927
9276,288,2,290.0899963
9277,309,7,3872.3100510599998
9278,285,5,2428.390029022
9279,308,5,3133.0200271
9280,201,3,2923.7500459
9281,508,5,4105.32006842
9282,531,3,1288.93000796
9283,260,7,4676.67006016
9284,333,5,2675.8400612699998
9285,308,8,3660.7000276
9286,423,6,2435.13000097
9287,356,5,3476.54004274
9288,312,3,862.3700027799999
9289,510,3,1574.1800232
9290,154,6,2680.71002192
9291,270,9,3301.21001433
9292,254,2,1254.2700043
9293,411,3,2715.67004003
9294,198,5,3528.06000912
9295,182,3,1330.91003038
9296,318,6,3706.45003908
9297,127,8,2795.21000676
9298,130,7,2554.37000634
9299,200,3,521.1800041
9300,228,11,7186.10010544
9301,431,3,1448.93001937
9302,125,6,4177.98004151
9303,284,5,1955.17998893
9304,220,3,1231.1199798
9305,138,8,4214.66008373
9306,223,4,1511.2299995600001
9307,145,4,2726.99002458
9308,182,4,1963.04001999
9309,366,7,4017.45006183
9310,443,6,1650.38000102
9311,414,4,1659.9200135
9312,397,6,3069.67003625
9313,147,3,1043.61999887
9314,160,8,4489.81005864
9316,153,5,2703.48002626
9317,205,8,4349.87006
9318,207,3,1986.4700317900001
9319,132,3,1350.51000982
9320,301,5,2772.63003929
9321,231,4,2663.39002983
9322,334,5,1940.7800292699999
9323,287,3,1288.0600052
9324,177,5,3221.59005742
9325,133,11,4692.57005114
9326,162,6,2540.28000651
9327,203,9,3000.4000282
9328,144,3,1505.49999996
9329,744,3,1306.88000473
9330,492,2,597.95999138
9331,167,4,2533.55005644
9332,220,6,2218.33999635
9333,181,4,1704.29002763
9334,445,3,1332.00001527
9335,608,5,2534.87000286
9336,423,8,3688.12007139
9337,175,11,6477.60011123
9338,274,6,3940.8000795
9339,927,2,971.78001398
9340,303,3,1051.43000405
9341,160,7,4641.63003556
9342,357,6,1464.6800059099999
9343,445,5,2647.19998929
9344,383,4,782.4200172799999
9345,152,5,1920.43001943
9346,355,3,2229.130043
9347,495,3,1030.6900177
9348,669,5,2651.50003808
9349,168,6,3577.880043
9350,193,3,1704.78999713
9351,351,4,1929.61999883
9352,426,7,4368.93007107
9353,129,11,5088.75001133
9354,131,3,1795.40999978
9355,375,2,781.95001222
9356,322,7,4437.07006467
9357,137,3,2788.2400286
9358,129,8,6573.53008653
9359,137,5,3300.45998771
9360,146,2,1170.4300232
9361,761,2,678.2099989999999
9362,249,3,1780.6900404
9363,136,2,285.9299927
9364,347,4,2959.93002706
9365,228,3,2543.6400529000002
9366,177,6,3827.92001913
9367,302,5,1578.21001824
9368,166,7,5905.2700845
9369,386,5,2792.1800614
9370,480,3,1476.14999001
9371,147,11,8222.670103
9372,451,4,3194.31002803
9373,370,6,1618.33000183
9374,209,5,3671.6000290399998
9375,582,6,4735.41011824
9376,438,7,2951.15003591
9377,275,7,5111.44003687
9378,261,6,2258.33002078
9379,419,4,2559.53003306
9380,393,5,1783.05000679
9381,336,5,2068.28003309
9382,308,6,3489.97998049
9383,139,5,2872.15002063
9384,254,9,4172.91005718
9385,217,1,880.9300232
9386,551,2,1438.4300231
9387,132,5,1960.3400038
9388,186,5,2435.14002202
9389,192,4,1576.28002548
9390,360,2,969.16001325
9391,458,5,2412.14001852
9392,141,9,4801.87003328
9393,136,3,883.08000576
9394,712,4,2992.10005191
9395,958,3,1305.57000733
9396,332,2,809.38002014
9397,191,2,1133.77001568
9398,191,1,747.3100090400001
9399,201,4,2205.9800492
9400,301,4,2468.29003522
9401,138,7,3296.2400492799998
9402,413,9,3921.12000265
9403,250,3,1366.34002306
9404,395,6,2117.63002014
9405,205,7,4400.70000466
9406,208,5,2588.47007378
9407,381,5,2828.54000851
9408,593,2,692.3800182499999
9409,599,2,1755.5900422
9410,397,5,2978.54001623
9411,167,5,2806.48005673
9412,135,4,1958.89003753
9413,141,6,3211.63000491
9414,191,7,3749.4700162999998
9415,238,7,2809.11001601
9416,539,3,2056.73002254
9417,555,6,3874.15007006
9418,197,6,2663.44998908
9419,381,7,3811.62001807
9420,179,4,2437.03003316
9421,605,4,1449.2000352
9422,1016,1,497.64000316
9423,143,5,1693.870018
9424,889,1,365.33001138
9425,277,5,3046.59002118
9426,381,5,3799.92004784
9427,277,4,1478.6800269999999
9428,365,2,879.42000593
9429,244,5,2658.37005232
9430,677,2,1625.16001498
9431,616,3,1311.35002136
9432,178,9,4710.81003942
9433,309,7,3595.21006392
9434,210,3,1749.85004049
9435,215,3,2475.5600014
9436,190,7,5368.85006345
9437,472,2,1472.7800120900001
9438,273,5,2437.25000388
9439,616,1,205.0
9440,791,2,1530.73001857
9441,223,5,2712.24004553
9442,181,6,3305.1200429299997
9443,192,4,2181.5400238
9444,444,1,375.91001128
9445,541,1,173.9900055
9446,400,3,2773.4999811000002
9447,245,5,2951.59000399
9448,272,3,1972.87002188
9449,242,3,881.31000906
9450,656,3,1735.6200104
9451,395,7,3674.08001718
9452,148,4,1457.74000914
9453,169,6,2897.28006354
9454,165,5,3299.08003246
9455,236,3,1134.1200256
9456,150,2,960.97999188
9457,376,5,2624.6800383199998
9458,680,4,2038.2800254200001
9459,352,10,4851.80007931
9460,422,3,1988.46002966
9461,517,4,2507.77002718
9462,122,5,2157.01004788
9463,144,7,4295.27007315
9464,583,6,2786.12002191
9465,365,5,1303.76000219
9466,148,6,3974.0600891
9467,532,5,2963.46002205
9468,383,2,1331.7000198
9469,700,5,1962.7400131
9470,202,5,2280.8000106
9471,129,3,2894.2600251
9472,242,5,2993.00004954
9473,573,3,1737.2100143500002
9474,871,2,1201.31999206
9475,323,4,1177.01999655
9476,134,7,3493.70003876
9477,300,3,1729.16000355
9478,753,3,3041.66002656
9479,199,4,1073.97002024
9480,311,2,1234.5200195
9481,338,3,1111.00002769
9482,333,6,3580.90006649
9483,481,3,909.95001978
9484,441,3,1476.8499946
9485,745,5,1483.11002347
9486,124,3,2025.8700332600001
9487,519,4,2203.75003439
9488,207,6,2349.7000312
9489,197,9,5213.01001729
9490,156,10,6358.43006903
9491,375,4,2097.97001079
9492,512,3,1861.3600464
9493,874,3,1048.17001905
9494,291,10,6810.29008861
9495,287,4,1464.9499816
9496,675,7,3970.33003981
9497,555,2,1578.3100433999998
9498,411,4,2161.97001649
9499,528,3,2288.05998218
9500,258,6,2946.35003674
9501,329,5,2518.88000685
9502,177,8,5614.49004383
9503,570,3,1209.9300385
9504,322,8,5773.11009994
9505,617,3,1760.1200027300001
9506,125,7,1909.6699905
9507,554,5,2731.77002326
9508,476,3,2461.02003873
9509,204,3,1360.2600403
9510,474,6,4537.25008402
9511,261,4,2488.06000494
9512,419,2,1709.3700181
9513,235,6,5174.35006137
9514,220,7,4039.39007368
9515,124,9,5682.7100293
9517,138,8,4515.7400818
9518,379,4,3530.7200394
9519,604,3,955.8499985
9520,310,6,2502.440029153
9521,282,3,1143.79000098
9522,476,3,1583.03002158
9523,382,7,4497.23005294
9524,361,5,1726.05002594
9525,484,2,775.8800049
9526,633,5,1572.51000592
9527,213,4,3227.79002765
9528,249,8,4989.50004962
9529,134,4,2452.1600266
9530,195,1,530.45000074
9531,367,5,2472.4500311399997
9532,306,4,2362.73004729
9533,267,6,3235.1400318299998
9534,216,5,2381.73000414
9535,329,6,3548.75006862
9536,414,5,1376.9200210899999
9537,686,4,1257.60000611
9538,307,2,1124.96998598
9539,259,4,1733.8600273
9540,258,5,3118.23005298
9541,165,4,3920.72006233
9542,139,7,3945.54002951
9543,1076,1,677.0600204699999
9544,195,5,3304.72007955
9545,210,1,375.37000266
9546,143,2,2023.5400544
9547,239,5,2992.03998189
9548,135,4,1096.86002738
9549,142,6,2193.21001424
9550,250,4,2489.32001478
9551,154,3,1621.81003964
9552,149,9,4045.84003448
9553,138,5,2044.95001219
9554,223,9,4298.86005017
9555,481,6,3608.58004008
9556,189,7,2605.8500118
9557,224,9,7059.53014761
9558,308,1,326.6900024
9559,537,5,2703.740044563
9560,176,7,4608.94009798
9561,550,1,708.8100128
9562,166,4,1666.8200226200001
9563,213,9,4622.2900045
9564,607,3,1595.18997956
9565,216,6,3075.55004508
9566,145,2,1028.34999846
9567,169,5,3861.29005053
9568,784,4,1401.3900069
9569,228,5,2649.86002363
9570,560,3,2230.64999778
9571,168,6,3213.07005308
9572,430,5,3742.19003682
9573,152,7,4160.26003286
9574,239,6,1742.2400189
9575,169,6,4057.56007388
9576,439,4,2252.79002754
9577,138,4,3162.9900438
9578,457,4,2265.8199920800002
9579,521,3,2180.8500519
9580,315,9,6366.9301053
9581,307,6,4335.65005879
9582,412,3,560.660004543
9583,705,4,2824.7500192400003
9584,438,6,2962.2700309800002
9585,162,4,2400.65002439
9586,233,6,5018.85007487
9587,388,5,2072.87001033
9588,296,4,2218.26001181
9589,275,6,4540.30009838
9590,163,10,5416.5301133699995
9591,211,6,2336.27003472
9592,763,1,415.13001062
9593,424,5,3119.64000688
9594,222,3,1934.8000258900001
9595,896,1,466.9899979
9596,130,3,1540.7900084999999
9597,258,9,5363.33007446
9598,193,4,2534.21004686
9599,143,5,1334.28000649
9600,189,4,3153.81007764
9601,1022,1,598.4000092
9602,519,4,2373.27000054
9603,162,10,4892.85005567
9604,464,5,2719.27001959
9605,279,5,3957.62009437
9606,179,7,3549.16003419
9607,377,8,4446.04002381
9608,277,7,2786.46000294
9609,235,8,4097.28002561
9610,477,6,3207.82001116
9611,357,3,1708.89002612
9612,357,5,3972.7300607399998
9613,457,3,935.8600005999999
9614,442,4,2438.78002935
9615,398,2,1510.77001176
9616,830,4,2296.11000457
9617,330,4,1541.8000182
9618,307,3,2113.55002211
9619,750,6,1774.49001684
9620,443,2,273.95999908
9621,253,3,1094.88999948
9622,466,8,2951.18004981
9623,268,2,1363.7000198
9624,412,4,2313.51002517
9625,192,5,2259.90001672
9626,321,5,2563.94003291
9627,372,3,2639.34004588
9628,205,6,2667.44002914
9629,344,1,128.6900024
9630,541,4,2927.7700501
9631,271,4,1810.7700195
9632,135,8,4382.7700578
9633,373,4,2981.46001044
9634,362,5,2800.030014
9635,330,2,795.72001268
9636,276,7,5182.95005809
9637,206,4,2784.80003346
9639,169,9,4313.9300843599995
9640,156,8,4386.51007471
9641,499,2,796.5100097
9642,249,8,3695.80006406
9643,219,4,3032.5300524
9644,422,1,293.980011
9645,373,2,495.75
9646,189,3,1509.89001092
9647,480,3,1263.4400099499999
9648,356,2,574.7799987999999
9649,448,5,1728.71001056
9650,896,4,2910.96004476
9651,486,2,916.36000066
9652,280,5,1671.22002416
9653,379,6,3394.58005526
9654,175,3,1081.1500092
9655,210,4,2127.83005143
9656,694,4,2108.399994
9657,272,5,2202.84002679
9658,275,5,1913.10000606
9659,312,6,3576.4200821599998
9660,200,5,3777.50008025
9661,631,2,294.4799957
9662,156,5,2538.39002992
9663,190,7,3224.7800179
9664,480,4,2741.54003906
9665,535,4,2042.3500519
9666,148,7,2627.90003397
9667,236,7,2858.0700091999997
9668,527,3,1476.5000304999999
9669,128,6,3425.81005476
9670,177,8,3741.92004203
9671,144,7,4645.35003296
9672,967,2,1085.97001069
9673,244,4,2252.98003973
9674,231,4,1161.39000695
9675,168,3,1887.6000137
9676,179,6,3584.02005772
9677,347,5,1594.85001754
9678,309,3,2726.92005357
9679,150,6,3764.52003859
9680,678,3,1504.14004143
9681,505,4,2918.39003577
9682,161,4,2884.29004276
9683,282,7,4010.72003744
9684,697,2,1367.88001248
9685,123,5,2918.63003533
9686,234,3,1167.2900162
9687,149,4,2906.0600128300002
9688,128,5,2982.94006358
9689,365,4,2176.00001526
9690,206,8,4705.26004028
9691,511,6,3476.5100593399998
9692,214,8,5184.53008839
9693,201,3,790.14001844
9694,254,6,2918.8200530999998
9695,665,2,1076.4600067
9696,271,2,982.7299957
9697,130,9,5955.07003796
9698,302,3,1243.4400024
9699,337,5,2928.03005219
9700,151,4,1646.2300185200002
9701,134,9,3611.66006483
9702,201,11,5029.9700393
9703,685,3,2011.5900269899998
9704,358,8,4516.36006548
9705,221,3,1508.3900356499998
9706,236,1,1033.1900329999999
9707,450,2,964.710022
9708,207,7,3545.37005802
9709,128,6,3350.29004297
9710,685,3,1811.55000688
9711,313,3,1667.2900105899998
9712,344,7,3240.63004488
9713,313,7,1737.9099998000002
9714,236,7,3155.30003363
9715,148,5,3597.71004875
9716,1015,1,638.010006
9717,323,5,2295.56001467
9718,252,5,2004.38001634
9719,334,3,1415.09003455
9720,150,6,2611.40003974
9721,364,9,4476.5500144
9722,474,5,3629.05002585
9723,132,5,2982.82004537
9724,598,3,1533.43003094
9725,557,5,1779.2800216
9726,188,6,4306.28006364
9727,269,9,6945.6401445599995
9728,539,6,3388.73008163
9729,321,5,2215.67002113
9730,127,4,1935.3300019
9731,178,11,5099.6500931499995
9732,129,7,3041.24003412
9733,471,2,504.5599899
9734,680,2,1070.9100303999999
9735,332,6,1909.30999748
9736,256,7,3683.9900549
9737,167,9,6621.96004482
9738,851,3,2573.71002962
9739,135,5,4177.1800309
9740,297,11,5425.32001875
9741,143,5,2841.10001948
9742,334,5,2608.62002941
9743,154,10,6071.22011178
9744,273,4,2125.03001984
9745,645,1,454.3699951
9746,818,5,4063.82005307
9747,389,5,3031.18004038
9748,612,5,3149.22003554
9749,302,7,2791.45001227
9750,262,7,3687.03007309
9751,909,3,2028.68002321
9752,199,4,1852.39001084
9753,164,4,1682.37999334
9754,206,7,4080.5400354000003
9755,272,4,2104.75001904
9756,169,5,3028.93003457
9757,169,4,2041.65003577
9758,472,2,1410.1500093
9759,823,3,1146.72001651
9760,216,8,5821.41006094
9761,215,6,5072.33005529
9762,842,3,2002.61002356
9763,215,5,1936.78004466
9764,141,6,1946.79003523
9765,242,5,2004.07000918
9766,390,2,1034.8000183
9767,197,5,1751.81003766
9768,158,2,865.3600311499999
9769,392,5,3724.30003739
9770,264,5,2261.39000318
9771,354,4,1557.4100266
9772,191,7,2038.67002495
9773,160,7,2640.2800293
9774,305,4,2904.63003535
9775,368,5,2088.0400200599997
9776,160,4,2948.76004413
9777,176,3,2128.59002301
9778,312,5,2778.7300185599997
9779,168,7,3593.98007206
9780,412,3,1056.3600234599999
9781,189,5,2040.1699829
9782,1101,1,738.9500199
9783,445,4,2884.09003828
9784,153,4,1593.10002512
9785,222,9,4750.54002781
9786,334,5,2785.61001385
9787,251,1,299.11999512
9788,531,2,1134.2599943999999
9789,362,8,4725.81005279
9790,824,3,1770.03003304
9791,232,6,1916.46001067
9792,199,4,2452.02005398
9793,438,5,1823.1400260599999
9794,506,2,854.01001357
9795,298,3,1398.26001356
9796,664,3,1370.36002356
9797,320,2,532.42000953
9798,145,4,1546.08001704
9799,577,4,2093.18001365
9800,400,3,1582.1500207
9801,216,4,2289.2100449
9802,491,5,2811.8400497000002
9803,672,1,612.5199891
9804,437,4,2296.81004714
9805,139,6,3179.72004313
9806,333,4,2593.68002329
9807,228,4,3269.0600280099998
9808,391,7,2478.91001509
9809,122,3,1268.8600082
9810,279,5,1463.73001478
9811,300,3,694.21000668
9812,625,3,1397.0700149200002
9813,208,9,4042.7000389
9814,327,3,2707.29999938
9815,348,2,776.18999667
9816,279,6,2794.64001456
9817,284,5,3202.11001959
9818,948,2,1277.03001404
9819,301,9,4677.76005739
9820,168,5,2168.87997827
9821,137,10,6586.97007749
9822,250,5,2148.0699844
9823,226,6,4231.2800636
9824,310,6,2577.36001778
9825,194,7,2897.52000804
9826,288,4,3131.1200542799997
9827,720,2,829.7699966
9828,782,1,571.95001222
9829,319,3,1481.38000859
9830,127,7,3990.33000959
9831,156,5,3903.68005746
9832,260,3,1450.28999694
9833,170,7,5386.46011742
9834,377,4,1173.1499976300001
9835,386,2,1604.9999999
9836,216,3,2199.9900131
9837,369,5,2889.75001144
9838,153,6,2585.34000007
9839,448,5,2043.52004244
9840,450,3,1452.88000496
9841,241,6,2079.64004521
9842,284,6,3251.67005171
9843,174,3,1211.81002426
9844,127,3,1919.39004334
9845,259,5,2233.39000324
9846,127,4,2282.17002108
9847,174,8,4653.41008579
9848,428,4,1844.43000798
9849,177,5,2268.01004022
9850,207,1,604.1499938
9851,149,2,904.5500182999999
9852,599,2,633.4500008
9853,675,2,1700.04999537
9854,239,2,1178.24999994
9855,350,3,2234.84003076
9856,129,4,2775.46003712
9857,183,2,1364.17002872
9858,182,7,2663.9300192700002
9859,682,3,1025.62998964
9860,165,5,2995.69002915
9861,226,2,347.980011
9862,138,7,4171.7800407800005
9863,305,4,1759.12001033
9864,155,4,1972.8300247
9865,653,1,285.36999507999997
9866,286,3,1939.15003976
9867,548,3,1664.7300415
9868,708,2,921.34000398
9869,150,5,2651.9200248399998
9870,869,1,390.76999658
9871,279,9,5289.59007087
9872,212,10,4654.03005306
9873,563,2,1903.16003804
9874,301,4,2442.46002572
9875,268,7,4729.13004693
9876,130,8,5223.06002808
9877,593,3,1759.62004093
9878,167,3,1683.9400559199998
9879,229,8,4418.67999283
9880,152,5,2846.53003692
9881,151,5,2449.3800526200002
9882,408,2,587.3899994
9883,216,10,6854.58011265
9884,619,4,1335.89003366
9885,263,5,3929.65005494
9886,376,7,3399.80004512
9887,207,7,4391.69001393
9888,280,2,493.59000391999996
9889,134,2,598.15000535
9890,168,7,3718.15003584
9891,151,4,1784.03001783
9892,172,6,1864.88001642
9893,293,3,2062.87001611
9894,451,4,2116.67002108
9895,187,4,2778.6100235
9896,318,4,1088.51000214
